"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"v2l7","Restoran Habeeb Maju","Roti Canai","4.4","(500+)","Kajang",""
"sxol","Tepen Yong Tau Foo","Noodles","4.8","(100+)","Kajang",""
"p1ru","FatCat Bangi","Chicken","4.7","(5000+)","Kajang",""
"x9z9","Baam Char Kuey Teow - Jalan Reko","Seafood","4.8","(100+)","Kajang",""
"v5df","DIANA TOMYAM SEAFOOD","Fried Rice","4.5","(1000+)","Kajang",""
"qoe5","Restoran Xinjiang Mee Tarik","Chinese","4.8","(100+)","Kajang",""
"aep8","Dar hadramout Arab Restaurant","Middle Eastern","4.5","(100+)","Kajang",""
"ea3a","Sushi Go Express (KIP Mall Bangi)","Asian","5","(31)","Kajang",""
"na2t","Fam' Fries Kitchen (Bangi Square)","Fries","4.7","(59)","Kajang",""
"o1dw","Famous Nooras chillies cheese","Chicken","4.7","(1000+)","Kajang",""
"j8ky","Pasta Pasto @ Bangi Square","Italian","3.5","(18)","Kajang",""
"q1yr","Big Apple Donuts & Coffee (KIPMall Bangi)","Bread","4.8","(500+)","Kajang",""
"k5rq","Uncledz Escape Cafe Station","Roti Canai","4.7","(1000+)","Kajang",""
"v7mz","llaollao (KIP Mall Bangi)","Healthy","4.7","(87)","Kajang",""
"c8he","Nasi Kandar Apollo @ Railway Nasi Kandar Apollo","Chicken","4.5","(3000+)","Kajang",""
"kthl","KAYAN CAFE","Malaysian","4.7","(100+)","Kajang",""
"dgdo","Ayam Gepuk Pak Agus Pedas Terciduk","Malaysian","4.4","(500+)","Kajang",""
"lwf0","RESTORAN D'QASEH CORNER","Malaysian","4.5","(71)","Kajang",""
"kzi4","Juicy Bar Juice Bar (KIP Mall Bangi)","Healthy","5","(75)","Kajang",""
"y9qx","Nasi Lemak Wak Kentut","Nasi Lemak","4.7","(1000+)","Kajang",""
"mwol","Tiga Budak Gemok (Bangi KIP Mall)","Chicken","4.5","(2000+)","Kajang",""
"gi38","Gigi Coffee (Bangi KIP Mall)","Beverages","4.8","(100+)","Kajang",""
"rtht","Famous nasi ayam thai","Malaysian","4.4","(82)","Kajang",""
"jo08","NARA KOREAN FOOD","Malaysian","4.9","(24)","Kajang",""
"p5am","Restoran Alef","Roti Canai","4.4","(1000+)","Kajang",""
"x5pe","Restoran Mi kitchen","Noodles","4.4","(500+)","Kajang",""
"ntnc","Karya Bulan Coffee - Vista Bangi","Coffee","4.7","(100+)","Kajang",""
"jnzu","Medan Ikan Bakar D'zahra","Malaysian","3.8","(2)","Kajang",""
"ibsy","NASI KANDAR IBRAHIM","Nasi Kandar","4.3","(100+)","Kajang",""
"c7np","Wakaka Eco Vista Bangi Kajang (ECVBK-B)","Pancakes & Waffles","4.7","(100+)","Kajang",""
"cfbp","Richiamo Coffee Vista Bangi","Asian","4.6","(100+)","Kajang",""
"q8ao","NASI KUKUS KAK MA","Nasi Kukus","4.4","(1000+)","Kajang",""
"dgh0","Thai Food - Gui Sheng Restaurant","Thai","4","(22)","Kajang",""
"s6tp","H.S Klang Bak Kut Teh (Bandar Teknologi)","Rice Dishes","3.5","(29)","Kajang",""
"qgt6","Sin Kee Wantan Mee Roasted Pork Rice 新记云吞面烧腊饭 (Meng Sin Corner)","Chicken","4.6","(500+)","Kajang",""
"hcl8","HS Klang Bak Kut Teh","Asian","4.2","(29)","Kajang",""
"dw88","RBS ONE BISTRO @ KAJANG","Roti Canai","4.3","(100+)","Kajang",""
"xf5l","Kafe Beriani Gam (Putrajaya)","Briyani","4.7","(100+)","Kajang",""
"z4yf","Restoran Balado Etc","Nasi Lemak","4.7","(500+)","Kajang",""
"zp0s","Nice To Meet U (Bandar Teknologi Kajang)","Asian","4.6","(100+)","Kajang",""
"aibf","Nasi Kandar Ibrahim Maju","Malaysian","4.7","(100+)","Kajang",""
"p2ti","Maz Kitchen","Chicken","4.7","(5000+)","Kajang",""
"j9gl","Tearush by Tealive (Petronas Seksyen 3 Bangi)","Bubble Tea","4.7","(2000+)","Kajang",""
"jcda","Restoran Maz Café","Malaysian","4.8","(1000+)","Kajang",""
"a5nm","Tangkas chicken","Fast Food","4.6","(100+)","Kajang",""
"rxos","Family Fried Chicken (Kampung Sg.Tangkas)","Fast Food","4.7","(100+)","Kajang",""
"mgne","Restoran Villa Seafood","Malaysian","4.6","(1000+)","Kajang",""
"n5pz","Ayam Penyet Best (The Mines)","Ayam Penyet","4.4","(500+)","Kajang",""
"uf4v","Rc Burger","Burgers","4.9","(100+)","Kajang",""
"w5pe","Restoran Shafah Maju","Roti Canai","4.6","(3000+)","Kajang",""
"op4o","Adi Chicken Chop","Chicken Chop","4.6","(1000+)","Kajang",""
"wclz","MAZ KITCHEN & SATAY","Malaysian","4.7","(77)","Kajang",""
"o9c7","XPL Chicken Chop Rice","Malaysian","5","(1)","Kajang",""
"l8nb","Kelate' Rich Cafe","Malaysian","4.7","(1000+)","Kajang",""
"aum8","Mr Laksa - Kampung Sungai Tangkas","Malaysian","4.7","(100+)","Kajang",""
"n5cm","Kenny Rogers Roasters (Bangi Gateway)","Chicken","4.5","(2000+)","Kajang",""
"kipw","Zul botak roticanai","Malaysian","4.8","(51)","Kajang",""
"fce9","Sawaddee Thai Bistro","Fried Rice","4.7","(500+)","Kajang",""
"gj4c","Nadi Harmoni Trading/Chili Spicy","Fried Rice","4.9","(100+)","Kajang",""
"pxf4","Nasi Arab Al Yemeni","Chicken","4.7","(100+)","Kajang",""
"q7al","Hot Station","Pasta","4.7","(500+)","Kajang",""
"u0vm","Arabic Palace Restaurant","Chicken","4.6","(500+)","Kajang",""
"io76","NASI KANDAR EXPRESS","Malaysian","4.6","(100+)","Kajang",""
"d5hp","Awea Seafood","Malaysian","4.6","(1000+)","Kajang",""
"cfrh","Nasi Dalca Ustaz, Seksyen 15, Bangi","Chicken","4.5","(500+)","Kajang",""
"u7yx","Kopi Saigon Bandar Baru Bangi","Coffee","4.9","(100+)","Kajang",""
"h8xb","Superpapa Fruits892 (Buah potong fresh)","Desserts","4.7","(500+)","Kajang",""
"p0rp","Hot Meal Bah (UKM)","Noodles","4.8","(1000+)","Kajang",""
"n1ze","Nasi Ayam Warisan Ibunda","Chicken","4.6","(2000+)","Kajang",""
"wh3k","Sajian Pantai Timur Station","Laksa","4.2","(100+)","Kajang",""
"tfc9","Mr Churros (Sungai Merab)","Malaysian","5","(6)","Kajang",""
"y08x","emart24 UKM Bangi (Resto)","Korean","4.7","(100+)","Kajang",""
"q6vd","AURA IHSAN NASI KUKUS AYAM BEREMPAH","Malaysian","4.2","(500+)","Kajang",""
"zpeb","De' Salai Bangi Station Seksyen 15","Malaysian","4.8","(500+)","Kajang",""
"quxs","The Humble Food Company (Bangi)","Pasta","4.6","(500+)","Kajang",""
"o4om","Restoran Al Fariz Maju (Bangi)","Roti Canai","4.7","(15000+)","Kajang",""
"n2fb","Bandomua","Malaysian","4.2","(1000+)","Kajang",""
"ssq3","Nasken Coffee (Bangi)","Malaysian","4.4","(100+)","Kajang",""
"s5xa","HOMST (Bangi)","Malaysian","4.7","(1000+)","Kajang",""
"tdrr","Warung Dalam Pagar","Malaysian","5","(4)","Kajang",""
"slou","CHICKEN ROYALE (BANGI)","Chicken","4.6","(1000+)","Kajang",""
"pt78","Sarapan @ Nasi Kandar Express Southville","Nasi Kandar","4.9","(34)","Kajang",""
"wwl0","MBG Fruits (Bangi Avenue Resto)","Healthy","4.9","(70)","Kajang",""
"sspp","Restoran Haji Tapah Nasi Kandar","Nasi Kandar","4.4","(1000+)","Kajang",""
"s2dg","Nasi Ayam & Nasi Campur CS Bangi","Chicken","4.1","(500+)","Kajang",""
"e12w","Nasi Lemak Maklong (Sg Merab)","Nasi Lemak","4.8","(5000+)","Kajang",""
"l1uc","TOM YAM SEAFOOD HIJAU KUNING","Fried Rice","4.5","(1000+)","Kajang",""
"eb6e","Coolblog – Bangi Teras Jaya Shoplot","Beverages","4.8","(100+)","Kajang",""
"i8oy","Kenagan Coffee (Southville City)","Beverages","4.7","(61)","Kajang",""
"kpor","KEDAI MAKAN KAK HAYA","Chicken","4.3","(500+)","Kajang",""
"p40y","Sultan Shawarma - Savanna Lifestyle Retail","Middle Eastern","5","(19)","Kajang",""
"n8vx","Masakan Thai","Fried Rice","4.5","(500+)","Kajang",""
"stb4","Nasi Berlauk Warung Che Leha","Malaysian","4.9","(85)","Kajang",""
"i4ds","WAJA & CO.","Malaysian","4.3","(1000+)","Kajang",""
"lve8","KampungkuDotCom","Malaysian","4.6","(100+)","Kajang",""
"pyqj","Bangi Korean BBQ","Malaysian","5","(3)","Kajang",""
"v13o","Kel@&th@i Foods","Thai","4","(100+)","Kajang",""
"ysr3","Bangi Mee Tarik","Asian","4.1","(34)","Kajang",""
"i5gz","Al Sarifa Food Corner","Roti Canai","4.4","(1000+)","Kajang",""
"j4qe","Ayam Penyet 2 Sambal (Putrajaya)","Ayam Penyet","4.7","(500+)","Kajang",""
"km13","Sup Daging Lurooh","Soups","4.6","(100+)","Kajang",""
"z3rq","D'nana FnB","Pancakes & Waffles","4.8","(500+)","Kajang",""
"dq9z","Kendong Char Kuey Teow （Bandar Bukit Mahkota）","Asian","4.7","(100+)","Kajang",""
"q273","Roti Canai (Restoran Al-Mustaqim)","Roti Canai","4.7","(100+)","Kajang",""
"chzy","Wales Char kuey Teow","Malaysian","2.4","(28)","Kajang",""
"gwj5","Malee Sejati Tomyam","Malaysian","2.3","(17)","Kajang",""
"ujsw","RESTORAN ESKANDAR HADRAMAUT","Sandwiches","4.6","(500+)","Kajang",""
"nmkn","Boat Noodle (Bandar Seri Putra)","Chicken","4.7","(100+)","Kajang",""
"arbp","FB THAI EXPRESS (Nasi Kandar Fathima Bistro)","Thai","3.8","(24)","Kajang",""
"qslq","Restoran Ibunda","Seafood","4.9","(98)","Kajang",""
"ttq5","Nasi Kandar Fathima Bistro","Asian","4.4","(38)","Kajang",""
"p4ot","A&W (Bandar Seri Putra)","Fast Food","4.7","(5000+)","Kajang",""
"zliq","Richiamo Coffee Bandar Seri Putra","Malaysian","4.6","(73)","Kajang",""
"l2md","Ikan Bakar Thai Rusdi","Malaysian","4.4","(1000+)","Kajang",""
"kmz7","SUFFI SEAFOOD CAFE","Malaysian","4.5","(1000+)","Kajang",""
"b5ye","Restoran D'Laden","Malaysian","4.4","(5000+)","Kajang",""
"laug","Moktis (Bandar Seri Putra)","Desserts","4.9","(17)","Kajang",""
"iwmh","Brown Sugar Cake & Cafe Bandar Puteri Bangi","Cakes","4.1","(100+)","Kajang",""
"jk07","Ilham Catering and Events","Noodles","4.7","(87)","Kajang",""
"q2vc","Restoran Arsad","Roti Canai","4.7","(5000+)","Kajang",""
"h1vz","WAFFLE D'KLASIK","Pancakes & Waffles","4.4","(100+)","Kajang",""
"ztt3","Nasi Lemak Royale BSP","Malaysian","4.6","(100+)","Kajang",""
"q6do","Wong Solo (Bandar Seri Putra)","Ayam Penyet","4.6","(3000+)","Kajang",""
"t4xj","Vista Cafe","Fried Rice","4.6","(500+)","Kajang",""
"f39n","Restoran Belanga Tom Yam and Steamboat","Asian","4.6","(1000+)","Kajang",""
"gsth","SDS BAKERY & CAFE (Bandar Seri Putra)","Chicken Chop","4.7","(500+)","Kajang",""
"aor8","Dapo BOGHASAP (BSP)","Chicken","4.9","(500+)","Kajang",""
"b2cx","SATAY BOY86","Chicken","4.7","(1000+)","Kajang",""
"q1mq","Thaqwa Classic (Bandar Seri Putra)","Roti Canai","4.5","(5000+)","Kajang",""
"hqnh","The Grato Bandar Seri Putra","Pasta","4.6","(100+)","Kajang",""
"yova","Kopi Saigon - Bandar Seri Putra","Coffee","4.9","(100+)","Kajang",""
"p2ye","KFC (Bandar Seri Putra Bangi)","Fried Chicken","4.6","(15000+)","Kajang",""
"v3yd","Ayam Gunting Fameer - Bandar Sri Putra","Western","5","(60)","Kajang",""
"bc5e","Nasi kukus ayam pandan bdr seri putra","Asian","4.7","(77)","Kajang",""
"akt8","Thai Corner (Lotuss Foodcourt Bandar Puteri Bangi)","Fried Rice","3.9","(100+)","Kajang",""
"s3sc","Al Haji Bistro (Bangi)","Roti Canai","4.6","(500+)","Kajang",""
"rxg1","Al-Zaghawi Arabic Food","Shawarma","4.4","(100+)","Kajang",""
"ljuz","Warung Simple Bandar Bukit Mahkota","Malaysian","4.4","(100+)","Kajang",""
"dfhb","ALIF SATAY@ BUKIT MAHKOTA","Malaysian","4.4","(6)","Kajang",""
"x3o8","LILY YUAN RESTAURANT","Fried Rice","4.3","(100+)","Kajang",""
"cjdx","GRIND & GRILL","Chicken","4.9","(25)","Kajang",""
"c5nq","Restoran Selero Kampung","Chicken","4.6","(3000+)","Kajang",""
"j4ig","NIESHA FUN FOOD (Tesco Bandar Puteri Bangi)","Malaysian","4.6","(100+)","Kajang",""
"acd9","HISHAMRAUS","Fried Rice","4.7","(69)","Kajang",""
"nkg3","Chatime (Bandar Puteri Bangi)","Asian","4.6","(100+)","Kajang",""
"xusx","Restoran Nasi Kandar Original HT","Asian","4.5","(1000+)","Kajang",""
"unhx","Western (Lotuss Foodcourt Bandar Puteri Bangi)","Chicken Chop","2.8","(33)","Kajang",""
"j2fo","FOOD BANGKOK KAJANG - BANDAR PUTERI BANGI","Thai","4.5","(60)","Kajang",""
"f7je","Saha Coffee & Fruit Bar (Bangi)","Fried Rice","4.7","(3000+)","Kajang",""
"ddvx","Big Tas' Tea (Bandar Puteri Bangi)","Asian","4.5","(28)","Kajang",""
"ces2","Restoran D'Tebing","Malaysian","4.6","(1000+)","Kajang",""
"h05l","Nasi kandar (AR RASHID)","Malaysian","4.4","(100+)","Kajang",""
"q5ii","Kambing Kacak Station","Chicken","4.5","(2000+)","Kajang",""
"i2y3","Hotbox (Bandar Puteri Bangi)","Asian","4.9","(11)","Kajang",""
"rznt","NASI AYAM BOHARI","Rice Dishes","4.6","(1000+)","Kajang",""
"p9lq","D'Qaseh Cafe","Fried Rice","4.6","(3000+)","Kajang",""
"gif4","Roti Kaya Stesen (Busana Mara, KL)","Bread","4.5","(34)","Kajang",""
"lsg7","Ayam Geprek Warisan (Rampai Sari)","Malaysian","4.8","(100+)","Kajang",""
"hmzo","RESTORAN AR RASHID","Roti Canai","4.1","(100+)","Kajang",""
"h7dw","Emerald Journey Fast Food","Burgers","4.3","(100+)","Kajang",""
"xvvg","AMIN THAI SEAFOOD","Fried Rice","4.1","(500+)","Kajang",""
"ovlr","Shukri tomyam2","Asian","4.6","(500+)","Kajang",""
"futl","The Caravan Cafe Bukit Mahkota","Western","4.8","(100+)","Kajang",""
"p7gs","ALFAR 69 AYAM CINCANG @ KAJANG FOOD STATION","Malaysia","4.6","(1000+)","Kajang",""
"kd12","Cafe Yanara SR","Pencuci Mulut","2.8","(18)","Kajang",""
"h0eu","Najla Pisang Goreng","Asia","4.3","(100+)","Kajang",""
"mx5i","Kandar dan Penyet","Halal","4.8","(4)","Kajang",""
"gizy","Warung MPKK","Malaysia","4.1","(62)","Kajang",""
"ghdf","L'pika Rojak Cendol","Malaysia","5","(2)","Kajang",""
"n2wy","Gulai Masak Lomak Ciliapi Dek Dayang","Hidangan Nasi","4.1","(2000+)","Kajang",""
"n4kl","BP Cendol","Ayam","4.4","(1000+)","Kajang",""
"h3kg","Nasi Kukus Ayam Buje","Burger","2.5","(7)","Kajang",""
"rjcm","Innazs Cuisine","Malaysia","5","(1)","Kajang",""
"op9f","Kedai Masak Panas Padu","Ayam","4.1","(35)","Kajang",""
"divd","Warung Sadiq","Roti Canai","4.5","(100+)","Kajang",""
"z9gm","POT BAEK","Timur Tengah","2.8","(11)","Kajang",""
"spfq","NORIWAN X WHITEHOUSE - MRT SG JERNIH KAJANG","Malaysia","4.6","(100+)","Kajang",""
"vymr","Warong Cafe Hj Jaafar's Clan","Malaysia","4.1","(61)","Kajang",""
"eaa3","Cook and Kukus (Dim Sum Pak Ali)","Cina","5","(7)","Kajang",""
"s7vh","ROTI JOHN TABUR KAJANG","Malaysia","4.7","(100+)","Kajang",""
"n3nz","Nasi Kukus Ayam Dara P.Puteh","Malaysia","4.5","(71)","Kajang",""
"w7pb","Kedai Yong Tau Foo Taiping @ TESCO EXTRA KAJANG","Hidangan Nasi","4.1","(100+)","Kajang",""
"d3vr","Alfar 69 Nasi Ayam Cincang - Sg Kantan","Hidangan Nasi","4.6","(100+)","Kajang",""
"mafg","Pelangi Pisang Goreng (Kajang)","Asia","3.5","(43)","Kajang",""
"n61c","Burger Station 2","Burger","5","(49)","Kajang",""
"v9kd","Asam Pedas Cik Puteh","Nasi Goreng","3.8","(100+)","Kajang",""
"k1la","NASI CAMPUR MASAKAN MINANG","Ayam","4.4","(100+)","Kajang",""
"p4ic","Enak Sokmo","Malaysia","4.4","(2000+)","Kajang",""
"o0eh","Awe Cakoi Sg Kantan","Malaysia","4.5","(500+)","Kajang",""
"l8t2","CHICKEN CHOP @ KAJANG FOODSTATION","Chicken Chop","4.9","(33)","Kajang",""
"a9sl","Satay Kajang Intifadha Corner","Malaysia","4.5","(100+)","Kajang",""
"jfqd","BAROKAH BAKSO","Sup","4.8","(93)","Kajang",""
"pkx2","BurgerPetakDotMy","Burgers","4.7","(500+)","Kajang",""
"n8kt","Gerai Sri Jambu","Malaysian","4.5","(500+)","Kajang",""
"n8gs","Nasi Beriani Batu Pahat","Briyani","4.8","(500+)","Kajang",""
"z2jo","AQY CAFE CRISPY WAFFLE","Pancakes & Waffles","4.7","(2000+)","Kajang",""
"h8gm","Kedai Kak Tun Ayam Penyet","Ayam Penyet","4.6","(500+)","Kajang",""
"b3yn","Restoran R&R Satay","Chicken","4.6","(100+)","Kajang",""
"jlxt","Kampong Kitchen","Nasi Lemak","4.7","(100+)","Kajang",""
"dnc3","Pecktime Malaysia","Malaysian","4.8","(83)","Kajang",""
"ctrz","Ilham Pizza Empire","Malaysian","3","(1)","Kajang",""
"x5rd","BEB STONE OVEN PIZZA","Pasta","4.5","(100+)","Kajang",""
"g7dj","Ayam Penyet Klasik","Asian","4.5","(49)","Kajang",""
"tf4q","LAPAU","Malaysian","2.7","(13)","Kajang",""
"irbd","Ayam Penyet (Winnie Plaza)","0 min","5","(5)","Kajang",""
"n6ip","Never Give Up Cafe","Malaysian","4.5","(1000+)","Kajang",""
"rmc0","De Perchiqs Station","Malaysian","4.3","(2)","Kajang",""
"qf87","Restoran Chilin cafe","Asian","4.5","(20)","Kajang",""
"l8nx","Penang Cendol","Chicken","4.2","(500+)","Kajang",""
"o2cx","Molok Burger","Burgers","4.5","(100+)","Kajang",""
"ka47","Ratu Risoles","Pasta","4.9","(35)","Kajang",""
"pwyl","Restoran KJ Maju","Malaysian","2.7","(5)","Kajang",""
"p4yq","Ayam Penyet (Kajang)","Ayam Penyet","4.6","(1000+)","Kajang",""
"sa4l","Kuih & Co.","Asian","4.5","(50)","Kajang",""
"ht4m","Cafe Summer Malaysia","Malaysian","4.5","(84)","Kajang",""
"zkom","Kang Le U Tiao (Sg Chua)","Malaysian","4.4","(100+)","Kajang",""
"fxaw","Banana Dibs - Pisang Cheese","Desserts","4.5","(49)","Kajang",""
"s2xb","Sambal Ijo","Chicken","4.7","(500+)","Kajang",""
"wet0","大师兄云吞面 Da Shi Xiong Wantan Mee @ Restoran DAI XI HENG","Chinese","4.2","(100+)","Kajang",""
"cexi","Santapan Cafe (Jalan Tengah Kajang)","Malaysian","4.7","(3)","Kajang",""
"jw6x","MR Beriani ( QS CAFE )","Malaysian","4.9","(99)","Kajang",""
"b7da","Ayamas (Taman Sri Jambu)","Chicken","4","(500+)","Kajang",""
"n5mv","Mat Capati (Sg Sekamat)","Roti Canai","4.8","(1000+)","Kajang",""
"n6zl","Tasty Carrots Bakery","Cakes","4.8","(500+)","Kajang",""
"hc86","Bier Talk Kitchen & Cafe","Western","3.8","(2)","Kajang",""
"f4uk","ESWARY HOME COOK FOOD COURT","Asian","1","(1)","Kajang",""
"bm2d","Restoran Tiga ringgit","Chinese","4.1","(100+)","Kajang",""
"n7ur","Super Ainid Burger","Burgers","4.8","(100+)","Kajang",""
"lpu8","Megat Cafe","Malaysian","4.6","(8)","Kajang",""
"pwok","Kitchen Kak Ani","Fried Rice","3.9","(13)","Kajang",""
"emyg","Kopi Tanpa Nama","Nasi Lemak","5","(1)","Kajang",""
"g5l0","MOZACRUNCH KAJANG @ SAUJANA IMPIA","Korean","4.8","(9)","Kajang",""
"n4nz","Azila Cake Delights","Cakes","4.3","(100+)","Kajang",""
"azqd","Ayam Goreng Kunyit Kak Sue","Malaysian","5","(2)","Kajang",""
"mb2s","Nasi Arab Tok Abbas","Asian","4.2","(23)","Kajang",""
"kfru","Mealbox.com","Asian","3.9","(100+)","Kajang",""
"cqdy","ITIK SALAI D LONEK KJG","Malaysian","4.6","(57)","Kajang",""
"e8ue","Abe Mae Ayam Kampung","Nasi Lemak","4.4","(56)","Kajang",""
"qsq6","Nur Ayam Penyet - Bandar Kajang","Ayam Penyet","4.6","(100+)","Kajang",""
"q1mm","Restoran Ayu Katering","Chicken","4.4","(1000+)","Kajang",""
"pnn1","Ayam Geprek Fragant Chicken","Asian","4.4","(3)","Kajang",""
"xn90","Pop Meals (Kajang)","Malaysian","4.5","(2000+)","Kajang",""
"f6h2","Kampungku (Plaza Metro Kajang)","Fried Rice","4.6","(100+)","Kajang",""
"bspr","Dapur Nenek Yati","Malaysian","4.6","(77)","Kajang",""
"aee1","NASI KANDAR HAMEED 2 BISTRO","Nasi Kandar","4.4","(100+)","Kajang",""
"o49f","Restoran ceqmah","Malaysian","3.9","(15)","Kajang",""
"boii","Restaurant Little Seven Wonders Kitchen","Fried Rice","4.4","(1000+)","Kajang",""
"kmd9","BOSS RESTAURANT N CAFE","Western","4.4","(100+)","Kajang",""
"q1ok","The Chicken Rice Shop (Metro Point Complex Kajang)","Chicken","4.5","(3000+)","Kajang",""
"t08x","Poh Kee Chicken Rice-重天","Chicken Rice","4.4","(100+)","Kajang",""
"af01","MZ Restoran (Kajang)","Roti Canai","4.1","(500+)","Kajang",""
"mpkg","MINGMOM CHINESE CUISINE","Malaysian","4.9","(31)","Kajang",""
"s0bl","Leong Noodle House (88 Lucky Star Food Court) 88云吞面","Curry","4.7","(100+)","Kajang",""
"e7yd","Restoran Hazlyn","Roti Canai","4.5","(500+)","Kajang",""
"z06n","Dua Darjat","Malaysian","4.1","(32)","Kajang",""
"got5","CHUNZ (Metropoint)","Fast Food","4.7","(100+)","Kajang",""
"c1p3","Penang Famous Food","Mee Goreng","5","(1)","Kajang",""
"s1ja","Ling Wantan Mee 云吞面 (Kajang)","Noodles","4.5","(100+)","Kajang",""
"r49n","MASAKAN MUTIARA","Fried Rice","2.9","(11)","Kajang",""
"ztae","KINGS KEBAB KITCHEN","Asian","3.6","(54)","Kajang",""
"z3yq","MORNING BREAD PASTRY","Asian","4.5","(70)","Kajang",""
"se5a","Nasi Kandar Malayleh 69 Kajang","Nasi Kandar","4.7","(100+)","Kajang",""
"a3xd","Korean Fried Chicken Wing","Korean","2.8","(4)","Kajang",""
"y7gv","Code Black Coffee House","Pasta","4.6","(100+)","Kajang",""
"uzuz","Chai & Masalaa Cafe","Asian","4.5","(500+)","Kajang",""
"pcrs","B&H ECONOMY RICE","Chinese","4.5","(100+)","Kajang",""
"u9oa","MEETING MUSIC RESTAURANT BAR","Western","3.9","(21)","Kajang",""
"mage","Restoran Pelita Maju","Malaysian","4.3","(4)","Kajang",""
"h4mr","Berkat Madinah Restaurant (Kajang)","Shawarma","4.6","(1000+)","Kajang",""
"vttl","SELERA CIKSENAH","Malaysian","3.8","(55)","Kajang",""
"axxk","天天 Pork Noodle","Noodles","4.4","(100+)","Kajang",""
"yk1o","Kitchen Mention (Sri Raya Apartment)","Shawarma","4.5","(50)","Kajang",""
"ynyy","Warong Kak Rohana","Malaysian","4.5","(100+)","Kajang",""
"hb27","Nasi Kenduri","Asian","4.7","(63)","Kajang",""
"iefk","Rojak Cendol Haji Razak","Desserts","4.6","(100+)","Kajang",""
"pfzi","探 Cafe","Coffee","5","(1)","Kajang",""
"ao9d","Mclynn Cafe","Asian","4.9","(56)","Kajang",""
"y9jm","GOLFERS TERRACE @IMPIAN GOLF & COUNTRY CLUB","Asian","4.5","(100+)","Kajang",""
"b535","FOODTRUCK KUNING JADE HILL","Fast Food","5","(4)","Kajang",""
"h1s5","GD Taste @ Kajang","Noodles","4.4","(14)","Kajang",""
"u79a","Uncle Don's (Kajang)","Pasta","4.2","(100+)","Kajang",""
"a8og","SARANG Selera Maha Ikan Bakar","Malaysian","4.7","(100+)","Kajang",""
"j5dq","Mirot Dessert","Cakes","4.9","(100+)","Kajang",""
"no4t","Meng Seng Seafood Restaurant","Dumpling","4.3","(100+)","Kajang",""
"r0ya","Warisan Nasi Kukus @ Choon Tien Food Court","Nasi Kukus","4.6","(100+)","Kajang",""
"f6lw","Ratha Banana Leaf Cuisine","Asian","3.8","(500+)","Kajang",""
"ys4h","Maialicious","Malaysian","4.5","(3)","Kajang",""
"kr9v","Wingstreet (KAJANG 2)","Chicken","4.8","(28)","Kajang",""
"pt9d","Goreng Pisang Bijan-Epoi (Taman Berjaya)","Malaysian","4.7","(100+)","Kajang",""
"li7c","Cendol Jalan Reko","Desserts","4.8","(7)","Kajang",""
"n2h1","Cham Kee","Malaysian","4.7","(100+)","Kajang",""
"hvdd","Restaurant Ah Liu Spicy Soup","Rice Dishes","4.3","(29)","Kajang",""
"p9mx","Soya Surau Jenaris","Malaysian","4.5","(41)","Kajang",""
"yjyz","Jim Chinese Satay - Taman Megah (Non Halal)","Chinese","5","(2)","Kajang",""
"sbbx","BAZIO IKAN BAKAR","Asian","4.2","(64)","Kajang",""
"fowr","Asian Home Delight","Indian","5","(3)","Kajang",""
"jgzd","Mhz Kitchen (Bazaar Ramadan Cheras Jaya)","Malaysian","4.7","(19)","Kajang",""
"n2gn","Restoran Halelah","Fried Rice","4.5","(100+)","Kajang",""
"n2lz","Warong Sempoi","Malaysian","4.9","(500+)","Kajang",""
"f9hc","Restoran D’Bukit","Asian","4.8","(25)","Kajang",""
"pyd1","Delicious Pan Mee Kajang - Taman Kajang Utama (Non Halal)","Chinese","3.7","(4)","Kajang",""
"x4um","Bubur & Ayam goreng Faiquraa (Prima Saujana)","Porridge","4.6","(100+)","Kajang",""
"nqly","The Duchess Kitchen","Cakes","2.5","(9)","Kajang",""
"ktk3","M ICE CREAM @ PRIMA SAUJANA KAJANG","Ice Cream","5","(2)","Kajang",""
"hyrv","Sate Chinese Kajang - Taman Maju Satu (Non Halal)","Chinese","4","(4)","Kajang",""
"oh6n","Devi's Spicy Food","Indian","4.6","(31)","Kajang",""
"q5ky","Borak Kedai Kopi","Fried Rice","4.5","(500+)","Kajang",""
"pwmc","RESTORAN BUNDA MASAKAN PADANG ASLI","0 min","2.6","(10)","Kajang",""
"n7dt","BOB BURGER JENARIS","Burgers","4.7","(500+)","Kajang",""
"mdm7","ABANG MIE TOMYAM","Fried Rice","4.4","(500+)","Kajang",""
"gs3m","TOMYAM PAKCU","Thai","4.9","(35)","Kajang",""
"n9zx","Rumah Makan Cibiuk (Kajang)","Chicken","4.6","(1000+)","Kajang",""
"skpb","Traditional Hakka Pan Mee - Taman Megah","Chinese","4.7","(2)","Kajang",""
"kr17","Aurora Kitchen Indian food","Healthy","5","(2)","Kajang",""
"hmcs","DOSZ COFFEE","Coffee","4.7","(100+)","Kajang",""
"a1ti","RESTORAN MEE BANDUNG PRIMA ( D'MUAR 14 )","Malaysian","4.6","(2000+)","Kajang",""
"q3xz","100 Houz","Pasta","4.6","(100+)","Kajang",""
"dipf","ALAI BALAI COCONUT SHAKE","Beverages","4.8","(500+)","Kajang",""
"idbk","Taste Moment","Rice Dishes","4.8","(70)","Kajang",""
