"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"oicc","FC03 Noodles (Lotus's Bukit Puchong)","Malaysian","4.2","(9)","Puchong",""
"venf","Ka ka chicken rice 家家烧腊","Asian","4.6","(56)","Puchong",""
"hz5c","Western Ayahda Amiro","Asian","4.6","(11)","Puchong",""
"gphb","Rumah Bakso Yusma","Malaysian","4.6","(90)","Puchong",""
"t6m1","Mp spice","Roti Canai","4.3","(91)","Puchong",""
"n2kn","Burger King (Tesco Bukit Puchong)","Burgers","4.5","(3000+)","Puchong",""
"q8zt","Coolblog – Caltex Petrol Station Puchong","Beverages","4.9","(2000+)","Puchong",""
"g0hx","Nasi Campur (Lotus's Bukit Puchong)","Malaysian","4.5","(12)","Puchong",""
"i3tq","AW NASI GEPREK","Chicken","4.8","(500+)","Puchong",""
"lw7q","Palas Kitchen","Asian","5","(1)","Puchong",""
"h1ca","AA Muslim Chinese & homemade dimsum","Noodles","4.4","(100+)","Puchong",""
"jq16","Mee Goreng Bos! (Puchong Permai)","Mee Goreng","3.9","(36)","Puchong",""
"n3iq","KFC (Puchong Prima)","Fried Chicken","4.3","(10000+)","Puchong",""
"q3vh","Warung Kito Nasi Sup","Asian","4.5","(1000+)","Puchong",""
"prqc","SWEET BITES KITCHEN","Chicken","4.6","(100+)","Puchong",""
"f5zx","NIESHA FUN FOOD (Tesco Puchong)","Malaysian","4.5","(100+)","Puchong",""
"c376","Chef Tako (Bandar Puteri Puchong)","Takoyaki","3.7","(49)","Puchong",""
"wze5","KaijuCrunch Lotus's Bandar Bukit Puchong","Korean","4.5","(100+)","Puchong",""
"j2ds","MIRA'S CAFE","Malaysian","4.6","(1000+)","Puchong",""
"vt33","FC05 Western (Lotus's Bukit Puchong)","Western","1.9","(4)","Puchong",""
"u8zs","Restaurant Dapur Penyet Pok Yash","Malaysian","4.7","(1000+)","Puchong",""
"vh3f","Naija Delights","Soups","2.7","(9)","Puchong",""
"vk5a","Kopi Saigon - Puchong Permai","Malaysian","5","(15)","Puchong",""
"zpju","Pak Arab Restaurant - Taman Puchong Utama","Middle Eastern","5","(13)","Puchong",""
"visl","Onni Takoyaki @ Puchong Permai","Malaysian","4.8","(13)","Puchong",""
"udxs","Claypot mee/Curry mee瓦煲面/咖喱面","Noodles","4","(78)","Puchong",""
"vm5h","Shin Class Cafe 馨课堂","Malaysian","4.5","(100+)","Puchong",""
"b4tr","Pisang Goreng Bijian - Puchong Permai","Malaysian","4.2","(99)","Puchong",""
"r4jr","Joma Aneka Thai","Fried Rice","4.1","(100+)","Puchong",""
"d3n0","Nasi Arab & Kebab ( Lotus's Bukit PUCHONG )","Malaysian","4.4","(37)","Puchong",""
"p0pc","Maria Bajet Station","Malaysian","4.4","(2000+)","Puchong",""
"yfkw","Sup Belut Padu","Malaysian","4.3","(23)","Puchong",""
"r1ax","Gerai Pok Yash Char Kuew Tiow & Ayam Penyet","Fried Rice","4.8","(3000+)","Puchong",""
"rxg2","Sate Bujang Batang Pinang","Malaysian","4.6","(100+)","Puchong",""
"rchh","SHANIE'S DELIGHT","Malaysian","4.3","(88)","Puchong",""
"x8ar","Warung Budget Station","Chicken","4.7","(100+)","Puchong",""
"h3iu","GaramCafe","Pancakes & Waffles","4.1","(86)","Puchong",""
"ua38","Bang Ali - Bandar Bukit Puchong","Malaysian","4.4","(3)","Puchong",""
"cy8i","Restoren Laili & Nazrul Ng Corner","Malaysian","4.6","(2000+)","Puchong",""
"v00r","Yemen Hadramawt Restoran","Asian","4.1","(11)","Puchong",""
"nx4h","Fam' Fries Kitchen (Uptown Puchong)","Fries","4.8","(82)","Puchong",""
"vm4d","Curry Virunthu (Banana Leaf & Satti Sorru) - Medan Selera MPSJ","Indian","3.6","(2)","Puchong",""
"gue8","Cik Siti Kitchen","Chicken","4.8","(100+)","Puchong",""
"kdlt","Hijrah Tomyam","Malaysian","4.6","(100+)","Puchong",""
"aqjs","PISANG GORENG KELATE(CAWANGAN 2)","Malaysian","4.5","(100+)","Puchong",""
"rfg5","Nasi Arab Yemen Hadramawt","Middle Eastern","5","(1)","Puchong",""
"msfk","D'Permai Lagend No 17 - Medan Selera MBSJ","Malaysian","4.7","(100+)","Puchong",""
"terk","HAYAT CHAR KUEY TEOW (PUCHONG UTAMA)","Kuey Teow","4.5","(100+)","Puchong",""
"mv48","TOM YAM HOUSE","Malaysian","4.2","(100+)","Puchong",""
"b6qo","Ayam Korea Puchong","Ramen","4.8","(2000+)","Puchong",""
"dcl9","Ayam Penyet Iman","Malaysian","4.5","(6)","Puchong",""
"l5qe","Salju Kitchen","Fried Chicken","4.8","(2000+)","Puchong",""
"ckic","Shila Tomyam Seafood","Fried Rice","4.3","(100+)","Puchong",""
"sad1","Soymi Drinks And Dessert","Malaysian","5","(13)","Puchong",""
"i5ym","Buttermilk & Noodles House","Fried Chicken","4.8","(100+)","Puchong",""
"rpdg","Fida & R Tomyam Seafood","Fried Rice","4","(47)","Puchong",""
"dz0q","M.A.D Bubur Nasi Berlauk (Uptown Puchong)","Malaysian","5","(1)","Puchong",""
"abex","The Pipe BBQ & Grill Puchong","Burgers","4.3","(20)","Puchong",""
"bc7k","HF WESTERN KITCHEN","Malaysian","4.9","(57)","Puchong",""
"tvhq","Mamekinz Dessert","Cakes","4.5","(28)","Puchong",""
"aiva","Cik Siti Kitchen (Indonesia Food)","Soups","4.6","(47)","Puchong",""
"ibnc","Kedai Goreng Mamak & Ayam Gepuk","Ayam Penyet","4.4","(100+)","Puchong",""
"f7uo","Medina Kitchen","Fried Rice","4.3","(100+)","Puchong",""
"n3tf","Restoran Xen Gold Field","Chicken Rice","4.4","(100+)","Puchong",""
"ar6m","Jom Kopi @ Bandar Puteri Puchong II (Food Truck)","Beverages","4.8","(12)","Puchong",""
"n9mw","Uncle Xian Noodle House","Noodles","4.3","(100+)","Puchong",""
"qgci","Classic Taiwan Braised Pork Rice (Bandar Puteri Puchong)","Malaysian","4.3","(100+)","Puchong",""
"r8pg","Khraw Thai (Thai Food & BBQ)","Thai","4.2","(100+)","Puchong",""
"w8om","Soon Hing Wantan Mee (Bandar Puteri) 顺兴烧腊云吞面馆","Chinese","4.6","(100+)","Puchong",""
"p6vh","Hokkien Mee Hoo Yee Kee","Noodles","4.6","(500+)","Puchong",""
"n9xf","Face to Face Noodle House (Bandar Puteri Puchong)","Noodles","4.4","(1000+)","Puchong",""
"efbd","Restoran Jin Dong Fang","Chinese","4.7","(86)","Puchong",""
"n3xr","Ayam Penyet Godang","Ayam Penyet","4.6","(3000+)","Puchong",""
"shou","Happy Happy Bread Bakery","Cakes","4.5","(100+)","Puchong",""
"o0xy","Dapur Lempeng","Desserts","4.8","(3000+)","Puchong",""
"q1jq","Restoran Mun Ji Chop Noodle Zone (Bandar Puteri Puchong)","Noodles","4.5","(100+)","Puchong",""
"luqn","Crispy Bob Western","Western","4.8","(4)","Puchong",""
"n1mp","D'Maharaanees Banana Leaf Restaurant","Indian","4.2","(2000+)","Puchong",""
"g2hv","Hoo Yee Kee Ipoh Bean Sprout Chicken Rice","Noodles","4.7","(100+)","Puchong",""
"hy7p","Ipoh Chicken Hor Fun @ Restoran Hoo Yee Kee","Noodles","3.6","(30)","Puchong",""
"hfi7","BRO SYED BISTRO","Pancakes & Waffles","4.5","(3)","Puchong",""
"jgi8","Kilimanjaro Empire","Indian","4","(1)","Puchong",""
"g8ll","Hoo Yee Kee HK Roasted Chicken Rice","Chicken","4.5","(100+)","Puchong",""
"p9ei","Duck Noodle (Restoran Hoo Yee Kee)","Chinese","4.9","(100+)","Puchong",""
"vgs9","Huo Long MalaTang 火龍鍋 (Bandar Puteri Puchong)","Asian","4.6","(12)","Puchong",""
"yuxt","Lakeside Tavern And Bar","Chicken","3.5","(11)","Puchong",""
"fs2v","Gimchi Garden","Korean","4.7","(29)","Puchong",""
"n6px","Yuan Le Dim Sum (Bandar Puteri)","Chinese","4.6","(100+)","Puchong",""
"vemq","JS Tasty Restaurant (Puchong)","Noodles","4.9","(100+)","Puchong",""
"bwc8","Hotpot Street","Chinese","5","(15)","Puchong",""
"p3fx","Next Station - Western Food","Western","4.2","(77)","Puchong",""
"picf","CC Penang Char Kueu Tiau","Chinese","2","(1)","Puchong",""
"f38q","NASI LEMAK ANISAH","Asian","5","(1)","Puchong",""
"o3rg","Fu Gua Thong","Rice Dishes","4.5","(100+)","Puchong",""
"kyeu","Minato Yakitori","Japanese","5","(47)","Puchong",""
"bmcz","Street Eats Burgers","Burgers","5","(2)","Puchong",""
"n7ob","Kedai Makan Along","Malaysian","4.5","(2000+)","Puchong",""
"t80r","Warung  Nasi Lemak Cik Ina","Malaysian","4.7","(16)","Puchong",""
"ca85","Singapore Chicken Rice @ Mei Yee Kopitiam","Chicken Rice","4.6","(100)","Puchong",""
"in1r","Nikkō 日式快餐店","Japanese","5","(31)","Puchong",""
"tfwf","Signature Wantan Mee N Curry Mee@ Restauran Hoo Yee Kee 食记 云吞面和 咖喱面","Noodles","4.5","(100+)","Puchong",""
"ybld","KEDAI MAKAN MPPM","Asian","4.7","(52)","Puchong",""
"g1gr","YK Bak Kut Teh 葉桔肉骨茶 @ Restoran Hoo Yee Kee","Rice Dishes","4.7","(100+)","Puchong",""
"l8vt","Nasi ayam etot corner","Rice Dishes","4.5","(1000+)","Puchong",""
"yhz2","D,Queens spicy kitchen","Indian","3","(8)","Puchong",""
"jlkz","PJ State Chong’s Pan Mee - Kopi Tim Wan","Malaysian","4.5","(100+)","Puchong",""
"o1jz","Kaw Kaw Burger Puchong","Burgers","4.8","(500+)","Puchong",""
"uq1i","Burger Annur","Asian","4.5","(9)","Puchong",""
"h4em","We Love Hokkien Mee (Bandar Puteri)","Noodles","4.5","(94)","Puchong",""
"rncx","七号冰室- 蒲種-Seven Sips Yogurt | Tea Puchong","Beverages","4.3","(13)","Puchong",""
"j0tc","Rasa Selera Siti","Nasi Kerabu","4.5","(100+)","Puchong",""
"xkyc","Laomazhi Hakka Homemade Food","Chinese","4.2","(61)","Puchong",""
"geoh","LOVING HUT SDN BHD","Malaysian","3.9","(10)","Puchong",""
"k0dx","I Mushroom Culture Restaurant","Vegetarian","4.8","(500+)","Puchong",""
"u8yt","Pork Ball Noodle @ Restoran Double D","Noodles","4.5","(74)","Puchong",""
"o6hy","Bak Ku Teh Klang Yip Weng","Rice Dishes","4.5","(500+)","Puchong",""
"p4zn","Nasi Kukus Malaya Ayam Cincang (Puchong Prima)","Nasi Kukus","4.5","(3000+)","Puchong",""
"fm96","AnMour Cafe (Puchong)","Fast Food","4.6","(100+)","Puchong",""
"n18q","Kings Fried Chicken (39-i Kg Sri Andalas Jaya)","Malaysian","4.6","(42)","Puchong",""
"n9kb","McDonald's (Bandar Puteri Puchong DT - 1010323))","Fast Food","4.7","(5000+)","Puchong",""
"zwi4","Meo Plus Western Cafe","Malaysian","4.9","(45)","Puchong",""
"xtxj","ELK KOPITIAM - BANDAR PUTERI","Chinese","4","(30)","Puchong",""
"umnw","Tong Yan Dessert","Desserts","3.2","(3)","Puchong",""
"j2ml","U Miss U Tell @ Restoran Wai Wai","Malaysian","4.8","(100+)","Puchong",""
"n2gm","Maalini Curry House","Indian","4.1","(500+)","Puchong",""
"ytt9","Choo Choo Chicken (Puchong Jalan Puteri 2/6)","Chicken","4.6","(1000+)","Puchong",""
"n2ov","Big Three Coffee","Coffee","4.9","(12)","Puchong",""
"hkm4","WARUNG BURGER","Burgers","4.7","(15)","Puchong",""
"s8t8","The Kantin by Handsome Boss","Asian","4.6","(100+)","Puchong",""
"sh3g","SHUI LAH TONGSUI DESSERTS","Desserts","4","(24)","Puchong",""
"atpp","Waffle Ummi","Pancakes & Waffles","4.6","(100+)","Puchong",""
"o5dj","Razzaq Burger","Burgers","4.6","(1000+)","Puchong",""
"owr5","Harbour Steamboat (Puchong)","Noodles","4.6","(100+)","Puchong",""
"zs4a","MK Porridge 铭记粥品 (Bandar Puteri)","Porridge","4.8","(100+)","Puchong",""
"p3we","Jelita Seafood","Malaysian","4.5","(4000+)","Puchong",""
"f9jc","Gift Tart","Chicken","2.6","(11)","Puchong",""
"b4xt","T.R.F The Real Food (Restoran Wai Wai)","Healthy","4.8","(100+)","Puchong",""
"fs0w","Mykori Dessert Cafe (Bandar Puteri Puchong)","Desserts","5","(26)","Puchong",""
"o7iv","Two Pesos (Bandar Puchong Jaya)","Chinese","4.6","(100+)","Puchong",""
"ompe","Shaanxi Noodle House (Puchong)","Asian","5","(31)","Puchong",""
"m8kz","Dongting Taste","Chinese","4.8","(100+)","Puchong",""
"f3zo","18 Kopi","Malaysian","4.1","(34)","Puchong",""
"ktib","Kee Nguyễn - Bandar Puteri (Puchong)","Beverages","4.8","(68)","Puchong",""
"pcbu","Nasi Padang Ayam Geprek","Asian","1","(1)","Puchong",""
"oc2e","Think think cafe","Asian","5","(10)","Puchong",""
"pvz5","Chizu (IOI RIO CITY)","Bread","3","(44)","Puchong",""
"d86z","Boink Bakery (M) Sdn Bhd","Malaysian","4.9","(100+)","Puchong",""
"ewm2","Fei Fei Claypot Chicken Rice (June Canteen Wai)","Asian","4","(10)","Puchong",""
"t2fw","Hometown Hainan Coffee (Puchong)","Malaysian","4.7","(500+)","Puchong",""
"v1hx","Kobo Bakery (Bandar Puteri)","Cakes","4.7","(500+)","Puchong",""
"fw0m","Avocadian (Puchong)","Soups","4.8","(100+)","Puchong",""
"hfzl","RESTORAN BEN HUSSIN","Roti Canai","4.8","(100+)","Puchong",""
"b4uo","Mama Taste 妈妈风味 - IMPIANA","Chinese","4.6","(100+)","Puchong",""
"gfka","Pork Noodle @ Keong Kee 77 Restaurant","Noodles","4.8","(70)","Puchong",""
"t1at","Restoran Halla Walla","Chicken Chop","4.7","(100+)","Puchong",""
"bgs4","Buga Bites (Saujana Puchong)","Fast Food","4.8","(12)","Puchong",""
"t4t0","KopiLu","Malaysian","5","(7)","Puchong",""
"b05g","Boom Wheel Pies 爆炸车轮饼（Waffle)","Asian","2.2","(8)","Puchong",""
"t5ja","Always Low Prices 平靓正 @ HJ KITCHEN","Cakes","4.6","(59)","Puchong",""
"hupb","Warung Kopi Kampung","Asian","5","(1)","Puchong",""
"xtlf","MaTou Bak Kut Teh","Asian","2.1","(3)","Puchong",""
"z1pb","A-ROY-D Thai Kitchen","Malaysian","4.6","(100+)","Puchong",""
"u9xx","Nanyang Flavor 南阳风味 @ HJ KITCHEN 合记美食坊","Chinese","4.7","(100+)","Puchong",""
"y604","Thai Kong Kopitiam","Thai","5","(9)","Puchong",""
"p6kj","Chicken Rice Stall 鸡饭档 - IMPIANA","Chicken","3.9","(100+)","Puchong",""
"q9jd","Che Mudo Patin Tempoyak Temerloh","Seafood","4.4","(100+)","Puchong",""
"y3bh","Lucky Chicken Rice 好运鸡饭 @ IMPIANA","Chinese","4.4","(78)","Puchong",""
"oh7a","Supperlah (Puchong)","Asian","4.5","(36)","Puchong",""
"t1ot","HK KITCHEN 香港小厨 @ HJ KITCHEN 合记美食坊","Chinese","4.3","(100+)","Puchong",""
"loem","Big Tas Tea (Puchong)","Malaysian","4.9","(42)","Puchong",""
"ik2x","Pesta Pasta (Saujana Puchong)","Italian","4.5","(22)","Puchong",""
"t4xd","TT Fried Kuey Teow 天天炒粿条 @ HJ KITCHEN","Kuey Teow","4.4","(100+)","Puchong",""
"t6xb","Kampar Noodle 金宝粉 @ HJ KITCHEN 合记美食坊","Noodles","4.1","(100+)","Puchong",""
"o2bg","Sam Kampong Chicken Rice 三哥菜园鸡饭 @ IMPIANA","Chinese","4.5","(500+)","Puchong",""
"gr24","NekNor Express","Chicken Chop","4.2","(100+)","Puchong",""
"q1fo","PY WESTERN FOOD","Pasta","4.4","(100+)","Puchong",""
"t75z","Joylicious Veggie Cafe","Vegetarian","4.4","(2)","Puchong",""
"a5un","Yuan Dim Sum & Bao 圆圆点心，包 - PUTRA IMPIAN","Chinese","4.3","(100+)","Puchong",""
"pkgb","Tom Yam Corner (Bdr Puteri)","Asian","4.6","(500+)","Puchong",""
"lrl7","Mimpi waffle @ puchong","Desserts","5","(3)","Puchong",""
"n0qc","Tip Top Chicken Chop","Chicken Chop","4.8","(100+)","Puchong",""
"i0g7","Everyday Roastery (Puchong Utama)","Bread","2.5","(32)","Puchong",""
"a2yn","Taiping Kuey Teow Goreng  太平炒粿条 @ Yee Huat Food Court 2","Chinese","4.3","(52)","Puchong",""
"g31i","Mei Feng Hakka Mee 美丰客家面 - HJ Kitchen","Chinese","4.1","(100+)","Puchong",""
"l185","Dapur Fatisa","Pizza","4.8","(36)","Puchong",""
"u7yy","BAK KUT TEH & PORRIDGE 肉骨茶&粥  @ YEE HUAT FOOD COURT 2","Chinese","4.2","(100+)","Puchong",""
"jutn","MYF Kitchen By Zatul","Malaysian","5","(1)","Puchong",""
"dw0w","Buga Buga (Saujana Puchong)","Chicken","4.1","(91)","Puchong",""
"j6xs","On Zai Hakka Taste 安仔客家菜 - IMPIANA","Tea","3.9","(52)","Puchong",""
"rlhz","Firdaus Seafood (KedaiMek)","Western","4.7","(500+)","Puchong",""
"f5pu","Curry Noodle 咖喱面 - IMPIANA","Chinese","3.7","(100+)","Puchong",""
"e8kj","Laoping Chargui 老平油炸鬼","Noodles","3.5","(34)","Puchong",""
"p2jw","Kam Yen Vegetarian","Chinese","4.7","(500+)","Puchong",""
"nefb","FOUR LEAVES","Healthy","3.2","(6)","Puchong",""
"ii3c","WarungKu (Bandar Puteri)","Asian","5","(1)","Puchong",""
"vdnv","CHAGEE (Puchong Bandar Puteri) 霸王茶姬","Tea","4.8","(1000+)","Puchong",""
"kmf5","Restaurant Jin Xuan Hong Kong (Bandar Puteri)","Chinese","4.8","(100+)","Puchong",""
"x5pd","Grandma Steam Soup 婆婆炖汤 @ HJ KITCHEN 合记美食坊","Asian","4.1","(100+)","Puchong",""
"n7vg","Together Vegeterian Restaurant","Vegetarian","4.5","(100+)","Puchong",""
"v4fd","Al Meerasa Maju","Roti Canai","4.4","(500+)","Puchong",""
"rf7b","Baan Gerd Thai Cuisine","Thai","4.6","(68)","Puchong",""
"kfu8","Zignature 22 Restaurant - Bandar Puteri","Western","2.9","(7)","Puchong",""
"zjn2","Nasi Lemak Bollywood","Nasi Lemak","4.5","(100+)","Puchong",""
"sbk4","BAKSO MONTEL","Soups","5","(6)","Puchong",""
"qxdw","BAKE WITH AIDAN #1","Cakes","4.9","(47)","Puchong",""
"op2r","Daorae Korean Bbq (Bandar Puteri Puchong)","Soups","5","(33)","Puchong",""
"xq4h","All in 1 乜都有 @ HJ KITCHEN 合记美食坊","Chinese","4.5","(1000+)","Puchong",""
"vx9x","DCII CAFE","Fried Rice","4.4","(100+)","Puchong",""
"s6ba","RESTORAN MEGAH","Curry","4.6","(68)","Puchong",""
"o4hm","Restoran D’Delima","Malaysian","4.5","(100+)","Puchong",""
"q5fp","Aunty Ann's Breakfast and Dried Meat Bun @ Double Eight Restaurant","Sandwiches","4.9","(100+)","Puchong",""
"q4lx","Nenhua Porridge 嫩滑粥 @ IMPIANA","Chinese","4.1","(100+)","Puchong",""
"le8m","BURGERMAN","Burgers","4.4","(44)","Puchong",""
"n7mr","Hai Siang Kopitiam","Chinese","4.6","(100+)","Puchong",""
"i8da","Restoran Azeez Bistro","Malaysian","4.3","(500+)","Puchong",""
"a0bc","Puchong Hokkien Mee 浦种小炒 - IMPIANA","Noodles","4.5","(100+)","Puchong",""
"ncri","Yun Pickled Vege Pot (Bandar Puteri Puchong)","Asian","4.6","(100+)","Puchong",""
"xfvb","Hearty 想巷 (Puchong)","Tea","4.7","(100+)","Puchong",""
"p7lv","Tradi Kuih Nyonya 经典娘惹糕 @ Impiana","Chinese","3.8","(100+)","Puchong",""
"eiox","King Kulfi (Puchong)","Asian","2.4","(5)","Puchong",""
"v9dv","Tow Kee Hakka Mee 滔记客家面@ HJ KITCHEN 合记美食坊","Noodles","3.8","(100+)","Puchong",""
"rwhs","Restoran Ying Jie","Chinese","4.4","(100+)","Puchong",""
"dl42","Lai Foong Lala Noodles 丽豐啦啦米 (Puchong branch)","Noodles","4.8","(100+)","Puchong",""
"wjnx","The Fish Bowl (Puchong)","Poke Bowl ","4.8","(500+)","Puchong",""
"rv50","Sweet Potato Kingdom Puchong","Chinese","4.7","(3)","Puchong",""
"alea","Mell Banana Leaf Restaurant","Indian","4.5","(47)","Puchong",""
"nske","Al - Mahroof Mandi (Puchong)","Asian","1","(1)","Puchong",""
"a3jz","Aunty13 Pork Noodle 十三姨猪肉粉 @ HJ KITCHEN 合记美食坊","Chinese","4.5","(100+)","Puchong",""
"tb7o","HIDAYAH KITCHEN","Asian","4.7","(38)","Puchong",""
"h6pb","Woh Kee Wantan Mee 和记云吞面 @ HJ KITCHEN 合记美食坊","Chinese","4.1","(500+)","Puchong",""
"gqoh","EatHami 食坊（健康餐) (Puchong)","Healthy","4.7","(100+)","Puchong",""
"zgs3","Nasi lemak traditional how Lian","Malaysian","3.1","(2)","Puchong",""
"o3wy","Moon Palace","Chinese","4.7","(33)","Puchong",""
"t4be","Da Dong Bei Dumpling 大东北饺子面 @ HJ KITCHEN","Dumpling","4.4","(500+)","Puchong",""
"fy6i","Sushi Hiro (Puchong)","Sushi","4.6","(100+)","Puchong",""
"r1dh","Tasty Fried Chicken (EFJC Food Court)","Fried Chicken","4.5","(100+)","Puchong",""
"w9ku","Saba'a Kingdom Restaurant","Chicken","4.6","(1000+)","Puchong",""
"k9om","Jing Jing Pan Mee 晶晶板面 @ HJ KITCHEN 合记美食坊","Noodles","4.2","(500+)","Puchong",""
"pcbc","FOUR SEASON NOODLE HOUSE (CHINESE MUSLIM)","Chinese","4.3","(4)","Puchong",""
"k5pw","Warung Pak Adam","Nasi Lemak","4.7","(3000+)","Puchong",""
"czc8","Ayam Goreng Legend (Puchong)","Fried Chicken","4.7","(1000+)","Puchong",""
"c6av","The Shark (Western Food & Bar}","Western","3.9","(37)","Puchong",""
"xm2m","Local Fried Dish @ Restoran Meranti Jaya L&L","Noodles","4","(18)","Puchong",""
"ki71","Lina’s Street Kitchen","Malaysian","4.6","(23)","Puchong",""
"v321","Two Tigers Puchong","Malaysian","4","(8)","Puchong",""
"snge","Yun Bridge Noodle (Bandar Puteri Puchong)","Asian","4.6","(500+)","Puchong",""
"r0ro","Legend Burger","Burgers","4.8","(500+)","Puchong",""
"w8wo","Jojo Little Kitchen (Bandar Puteri Puchong)","Noodles","4.9","(100+)","Puchong",""
"zt2a","Yong Kee Herbal Soup - Pusat Bandar Puchong [Non-Halal]","Chinese","4.8","(6)","Puchong",""
"wqwd","orange cafe-saujana puchong","Malaysian","3.4","(29)","Puchong",""
"x8m2","RESTORAN ROJAK CENDOL SHAFEEQ","Asian","4.9","(11)","Puchong",""
"o5nn","Souliquid","Malaysian","4.6","(4)","Puchong",""
"gblx","Restoran Ark of Noah","Asian","2.9","(5)","Puchong",""
"g4nv","鼎味鸡煲 Ding Whay Chicken Hotpot (Puchong Bandar Puteri)","Chinese","4","(8)","Puchong",""
"ulbx","I Love Yoo! (Bandar Puteri)","Asian","4.8","(100+)","Puchong",""
"u3wg","RESTORAN NASI KANDAR SAMTAJ","Malaysian","4.4","(100+)","Puchong",""
"sdkc","Manjoe Taiwanese Dumplings (Bandar Puteri Puchong)","Dumpling","4.7","(100+)","Puchong",""
"x9aj","Sarawak Delicacies (Auntie Lan)","Noodles","4.9","(100+)","Puchong",""
"gevi","Epul Burger","Burgers","3","(25)","Puchong",""
"k36b","YY Hope Cafeteria","Sandwiches","5","(1)","Puchong",""
"kpzi","Yun Mala Xiang Guo (Bandar Puteri Puchong)","Asian","4.6","(500+)","Puchong",""
"b86e","TheLocal Kopi Malaya (Puchong)","Vegetarian","4.5","(4)","Puchong",""
"wuvv","First Meet Cafe","Western","4.4","(100+)","Puchong",""
"l97e","Kaara Saaram Claypot Restaurant (Puchong)","Asian","4.4","(100+)","Puchong",""
"w5xu","TAKE TEN CAFE","American","4.7","(4)","Puchong",""
"wxot","GTR Burger (Saujana Puchong)","Burgers","4.3","(2)","Puchong",""
"pq8x","NASI AYAM SEDAP DO'OH","Halal","4.9","(15)","Puchong",""
"ixyn","Kafe SS STESEN REHAT","Chinese","4.9","(16)","Puchong",""
"j1nm","Nasi Ayam Goreng Kunyit Sedap Baq Ang","Asian","4.8","(100+)","Puchong",""
"gfcj","Kokobin Imagawayaki Exploding Wheel Pies - Bandar Puteri","Asian","5","(50)","Puchong",""
"k6w5","EJan’s Kitchen","Malaysian","4.8","(39)","Puchong",""
"az5p","NASI LEMAK TEROWONG","Asian","3.9","(38)","Puchong",""
"o1iq","Cafe 96°C","Asian","4.5","(100+)","Puchong",""
"woau","The Brew House (Bandar Puteri Puchong)","Asian","4.4","(100+)","Puchong",""
"g3ah","KAMPOENG DAHAR","Soups","4.5","(100+)","Puchong",""
"ukg9","Yi Poh (Bandar Puteri Puchong)","Malaysian","4.5","(100+)","Puchong",""
"xzpu","Hanan Nasi Kerabu","Nasi Kerabu","4.6","(1000+)","Puchong",""
"f7so","Hui Huang Western Food 辉煌中西餐 (Bandar Bukit Puchong 2)","Western","5","(1)","Puchong",""
"rctt","PORRIDGE & BRAISED ( By Rojak Ria )","Chinese","3.8","(7)","Puchong",""
"ymi3","NOR-C KITCHEN","Nasi Lemak","5","(3)","Puchong",""
"z6pd","Mr Pan Mee Setiawalk","Asian","3.9","(3)","Puchong",""
"g56l","Eqen Cafe","Malaysian","4.2","(100+)","Puchong",""
"dhii","Nanyang Old Street Kopitiam","Asian","2.5","(4)","Puchong",""
"jj63","SANG KUNYIT","Malaysian","4.3","(100+)","Puchong",""
"p0vr","Warung D Bawah Pokok","Malaysian","4.5","(2000+)","Puchong",""
"h6xi","Sate Carjunk","Fried Chicken","4.6","(100+)","Puchong",""
"g2xm","Fung Lai Seafood Restaurant","Fried Rice","4.4","(100+)","Puchong",""
"km22","Burger Pailang","Burgers","4.7","(82)","Puchong",""
"th6i","Burger Matt Station (BMS)","Burgers","4.4","(26)","Puchong",""
"p6oi","Restoran Hasbuna","Roti Canai","4.5","(2000+)","Puchong",""
"n7up","Suzies Java Delights","Chicken","4.7","(2000+)","Puchong",""
"g9hm","Hong kee (DG Food Court)","Chinese","4.5","(100+)","Puchong",""
"m7bc","Q Bistro Express Puchong","Malaysian","4.4","(500+)","Puchong",""
"jno6","Golden D'Kiara Cafe","Malaysian","5","(1)","Puchong",""
"sxpu","RAEN ENTERPRISE","Chicken","2.6","(29)","Puchong",""
"dczn","大茶饭Big Big Rice","Chinese","4.8","(8)","Puchong",""
"cu20","Little Fat Dumbo @ Ramai Food Court","Chinese","4.4","(17)","Puchong",""
"rbzu","Restoran Harraz 76","Malaysian","4.5","(500+)","Puchong",""
"m14c","Local Fried @ Onn Coffee Restaurant","Chinese","4.6","(100+)","Puchong",""
"nvfn","Restoran Haikal 76","Fast Food","4.6","(2000+)","Puchong",""
"w0z4","Kantin Skolah (Sekolah Rendah Agama Batu 13)","Fried Rice","4.8","(100+)","Puchong",""
